"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day","cell_ID"
"Serengeti","Sedeco","Bonchugu","Bonchugu",700086.284581409,9792880.35647099,9741,9750,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2015-01-04,"0","true",2015-01-11,"0",7,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,157,4759,2152
"Serengeti","Sedeco","Bonchugu","Bonchugu",698612.091560383,9790883.79685484,0,9755,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-28,"0",NA,"",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4776,2273
"Serengeti","Sedeco","Bisarara","Bisarara",702766.454493385,9799982.74988307,0,9758,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-12-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,156,4725,1669
"Serengeti","Sedeco","Bisarara","Bisarara",702565.690363406,9799643.37677243,9758,9770,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-12-08,"0","true",2014-12-24,"0",NA,"",NA,"","Died","Thrown","","",TRUE,FALSE,156,4741,1731
"Serengeti","Sedeco","Bisarara","Bisarara",702286.688080579,9800684.52226404,0,9772,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-11-28,"0","true",2014-12-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,156,4724,1669
"Serengeti","Rung'abure","Rung'abure","Rung'abure",673420.808834212,9806250.23920356,0,9785,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-10-02,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,154,4658,1260
"Serengeti","Rung'abure","Gesarya","Gesarya",681846.054781285,9812277.09799008,9803,9810,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-08-15,"0","true",2014-11-10,"0",87,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,155,4697,921
"Serengeti","Rung'abure","Gesarya","Gesarya",682711.508727844,9811672.89494868,9803,9815,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-08-14,"0","true",2014-08-18,"0",4,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,152,4613,976
"Serengeti","Kisangura","Kibeyo","Kibeyo",691339.571885661,9798561.29542845,0,1,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-05-30,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,17,515,1782
"Serengeti","Sedeco","Bisarara","Bisarara",700711.205468889,9801738.99573939,0,10,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-04-08,"0",NA,"",3,"Day","Killed","Thrown","","",TRUE,FALSE,16,463,1603
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682090.139675031,9804996.98570757,889,1000,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-08-06,"0","true",2004-08-28,"0",22,"Day",3,"Day","Killed","Thrown","","",TRUE,FALSE,32,971,1329
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682865.015530239,9803389.56817576,0,1001,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-05-18,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,29,869,1456
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682421.453881755,9804777.66041375,1001,1002,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-05-18,"0","true",2004-06-02,"0",2,"Week",3,"Day","Died","Not applicable","","",TRUE,FALSE,30,884,1392
"Serengeti","Nyamoko","Masangura","Masangura",672702.208395002,9803016.66733274,0,1007,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-07-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,31,917,1446
"Serengeti","Nyamoko","Masangura","Masangura",671171.023799391,9803183.9242613,1007,1008,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-07-05,"+/- 7 days","true",2004-07-25,"+/- 7 days",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,31,937,1444
"Serengeti","Nyamoko","Masangura","Masangura",669994.026582973,9804387.3464198,1007,1009,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-07-05,"+/- 7 days","true",2004-07-25,"+/- 7 days",1,"Month",NA,"","Killed","Not applicable","","",TRUE,FALSE,31,937,1379
"Serengeti","Nyamoko","Masangura","Masangura",667851.252910533,9805529.9002462,1007,1011,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-07-05,"+/- 7 days","true",2004-07-25,"+/- 7 days",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,31,937,1315
"Serengeti","Nyamoko","Masangura","Masangura",668078.013247662,9805560.92055086,1007,1012,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-07-05,"+/- 7 days","true",2004-07-25,"+/- 7 days",NA,"",3,"Day","Killed","Not applicable","","",TRUE,FALSE,31,937,1315
"Serengeti","Nyamoko","Masangura","Masangura",668077.002620176,9804320.52743472,1011,1013,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-07-25,"+/- 7 days","true",2004-08-05,"+/- 7 days",5,"Day",2,"Day","Killed","Not applicable","","",TRUE,FALSE,32,948,1377
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677370.594087924,9806879.44679773,0,1017,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-04-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,28,826,1264
"Serengeti","Rung'abure","Gesarya","Gesarya",679616.689552943,9810501.80613364,0,1019,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-07-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,31,927,1028
"Serengeti","Morotonga","Morotonga","Morotonga",686229.915962627,9793506.85370165,0,102,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-07-29,"0",NA,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,19,575,2080
"Serengeti","Kisangura","Kebosongo","Kebosongo",693156.06727459,9794014.60788611,0,1023,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-09-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,33,985,2027
"Serengeti","Sedeco","Bonchugu","Bonchugu",699264.365964456,9792921.51047372,0,1033,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-09-12,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,33,986,2093
"Serengeti","Sedeco","Bonchugu","Bonchugu",698078.436837132,9793849.32073737,1038,1036,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2003-06-15,"+/- 28 days","true",2003-07-15,"+/- 28 days",30,"Day",3,"Day","Killed by hyenas","Not applicable","","",TRUE,FALSE,19,561,2091
"Serengeti","Sedeco","Bonchugu","Bonchugu",697175.782938088,9793657.19672125,1038,1037,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2003-06-15,"+/- 28 days","true",2003-07-15,"+/- 28 days",30,"Day",3,"Day","Killed by hyenas","Not applicable","","",TRUE,FALSE,19,561,2090
"Serengeti","Sedeco","Bonchugu","Bonchugu",698262.79705816,9793347.11610219,0,1038,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-06-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,18,531,2092
"Serengeti","Ikoma","Park Nyigoti","Park Nyigoti",684138.248032187,9783156.80424198,0,1039,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-09-12,"0",NA,"",1,"Day","Killed","Thrown","","",TRUE,FALSE,33,986,2678
"Serengeti","Morotonga","Morotonga","Morotonga",687571.30274754,9793669.34271518,0,104,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-08-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,20,578,2081
"Serengeti","Mosongo","Kenokwe","Kenokwe",670637.385021117,9795732.95613641,0,1040,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-09-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,33,983,1946
"Serengeti","Kisangura","Kibeyo","Kibeyo",690776.377415409,9798124.90269985,1044,1042,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2003-07-25,"+/- 7 days","false",NA,"",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,20,599,1781
"Serengeti","Kisangura","Kibeyo","Kibeyo",690316.759812764,9798869.47158814,0,1044,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-07-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,19,571,1781
"Serengeti","Kisangura","Kibeyo","Kibeyo",689769.631603104,9797133.94913707,157,105,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-07-06,"0","true",2003-07-26,"0",21,"Day",4,"Day","Killed","Thrown","","",TRUE,FALSE,19,572,1843
"Serengeti","Natta","Mbisso","Mbisso",654771.465780354,9783283.79991627,0,1058,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-09-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,21,630,2649
"Serengeti","Sedeco","Bonchugu","Bonchugu",698625.355900476,9794822.75427584,0,106,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2003-08-02,"0",NA,"",3,"Day","Disappeared","Not applicable","","",TRUE,FALSE,20,579,2033
"Serengeti","Kyambahi","Nyichoka","Nyichoka",676250.957000909,9787679.06422454,0,1063,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-09-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,21,633,2431
"Serengeti","Mosongo","Mosongo","Mosongo",662627.123921926,9788235.4228492,0,1064,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-06-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,18,530,2358
"Serengeti","Mosongo","Mosongo","Mosongo",662566.655290168,9785666.12778425,0,1066,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-03-03,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,15,427,2537
"Serengeti","Mosongo","Mosongo","Mosongo",662353.503922321,9785522.6755385,1066,1067,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-03-03,"0","true",2003-03-15,"+/- 7 days",1,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,15,439,2537
"Serengeti","Mosongo","Mosongo","Mosongo",660721.809960639,9788557.46827581,0,1071,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-09-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,21,634,2356
"Serengeti","Nyansurura","Merenga","Merenga",685152.853316898,9821042.4170333,0,1079,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-08-19,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,20,596,473
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",689891.858661796,9814238.82983013,0,1081,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-03-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,15,439,822
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",689997.712346974,9814878.54226719,1081,1082,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-03-15,"+/- 28 days","true",2003-09-08,"0",NA,"",8,"Day","Killed","Buried","","",TRUE,FALSE,21,616,822
"Serengeti","Machochwe","Machochwe","Machochwe",687637.405055162,9814895.9027328,1082,1088,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-09-10,"0","true",2003-09-25,"+/- 7 days",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,21,633,767
"Serengeti","Issenye","Nyiberekera","Nyiberekera",650702.978544316,9779496.77525608,1097,1096,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-10,"0","true",2003-10-25,"0",15,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,22,663,2895
"Serengeti","Issenye","Nyiberekera","Nyiberekera",651629.121344042,9779158.9910752,0,1097,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-10-10,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,22,648,2896
"Serengeti","Nyansurura","Merenga","Merenga",683912.501030444,9819747.54899309,0,1098,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-10-17,"0",NA,"",3,"Day","Killed","Thrown","","",TRUE,FALSE,22,655,565
"Serengeti","Ring'wani","Kenyana","Kenyana",663370.56239418,9812008.12518882,1105,1104,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2003-11-05,"+/- 7 days","true",2003-11-16,"0",2,"Week",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,23,685,903
"Serengeti","Ring'wani","Kenyana","Kenyana",665166.880853505,9811994.90533588,0,1105,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-11-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,23,674,904
"Serengeti","Sedeco","Bonchugu","Bonchugu",700103.432596294,9792855.89932129,0,112,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-02-17,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,14,413,2152
"Serengeti","Kisangura","Kisangura","Kisangura",691707.449142938,9797881.60135123,0,1121,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-10-05,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,22,643,1845
"Serengeti","Kisangura","Kisangura","Kisangura",691390.099864105,9797283.72855989,1121,1122,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-05,"+/- 7 days","true",2003-11-05,"+/- 7 days",2,"Week",NA,"","Killed by hyenas","Not applicable","","",TRUE,FALSE,23,674,1845
"Serengeti","Kisangura","Kibeyo","Kibeyo",690755.153720037,9796625.08506118,1125,1124,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-05-05,"+/- 7 days","true",2003-05-15,"+/- 7 days",NA,"",NA,"","Killed by hyenas","Not applicable","","",TRUE,FALSE,17,500,1906
"Serengeti","Kisangura","Kibeyo","Kibeyo",691521.584278673,9797534.82938907,0,1125,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-05-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,17,490,1845
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678619.923513664,9808234.7000046,1131,1130,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2003-12-15,"+/- 7 days","true",2003-12-31,"+/- 7 days",NA,"",2,"Day","Killed","Buried","","",TRUE,FALSE,24,730,1143
"Serengeti","Kyambahi","Bokore","Bokore",680101.493872692,9788804.58020641,0,1135,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-12-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,24,727,2375
"Serengeti","Kyambahi","Bokore","Bokore",679249.478920426,9789061.1606448,0,1137,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-12-31,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,24,730,2315
"Serengeti","Kebanchebanche","Musati","Musati",670294.866378547,9813009.54194712,1153,1138,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-25,"+/- 7 days","true",2004-01-13,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,25,743,856
"Serengeti","Kebanchebanche","Musati","Musati",669180.276535532,9812605.68798985,1154,1153,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2003-11-05,"+/- 7 days","true",2003-11-25,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,23,694,908
"Serengeti","Geitasamo","Matare","Matare",686056.491261753,9797091.63648466,0,1155,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-01-15,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,25,745,1839
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",680970.525025157,9798257.0680225,0,1158,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-01-23,"0",NA,"",NA,"","Tied then killed","Buried","","",TRUE,FALSE,25,753,1771
"Serengeti","Sedeco","Bonchugu","Bonchugu",697858.270800113,9794728.00735353,457,1159,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2004-01-14,"0","true",2004-01-25,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,25,755,2032
"Serengeti","Nyambureti","Maburi","Maburi",653147.347534799,9800271.5559987,218,1160,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-08-28,"0","true",2004-01-15,"+/- 28 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,25,745,1619
"Serengeti","Nyamatare","Kemgesi","Kemgesi",656382.457213146,9802692.31587143,0,1162,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-02-08,"0",NA,"",4,"Day","Killed","Thrown","","",TRUE,FALSE,26,769,1494
"Serengeti","Nyambureti","Gusuhi","Gusuhi",648494.024162272,9797263.9982123,0,1170,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-09-18,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,21,626,1802
"Serengeti","Nyambureti","Nyambureti","Nyambureti",647268.068206122,9795652.08373266,0,1171,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-07-30,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,19,576,1923
"Serengeti","Rung'abure","Gesarya","Gesarya",681187.96053529,9815270.33907402,0,1172,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-02-06,"0",NA,"",6,"Day","Tied then died","Thrown","","",TRUE,FALSE,26,767,760
"Serengeti","Rung'abure","Gesarya","Gesarya",680666.462326698,9812696.46787757,0,1177,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-01-13,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,25,743,920
"Serengeti","Rung'abure","Gesarya","Gesarya",679991.82877417,9809705.88206508,0,1178,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-10-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,22,643,1086
"Serengeti","Rung'abure","Gesarya","Gesarya",679436.060890254,9811533.4560882,0,1179,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-01-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,25,744,973
"Serengeti","Rung'abure","Gesarya","Gesarya",680406.933841459,9812249.5335831,0,1180,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-11-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,23,684,920
"Serengeti","Rung'abure","Gesarya","Gesarya",678576.578136601,9811127.51732961,1178,1181,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-05,"+/- 7 days","true",2003-10-25,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,22,663,972
"Serengeti","Rung'abure","Gesarya","Gesarya",679875.156087403,9811214.17748564,1181,1182,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-25,"+/- 7 days","true",2004-02-14,"0",NA,"",3,"Day","Killed","Not applicable","","",TRUE,FALSE,26,775,973
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676408.767096667,9809281.22064236,0,1184,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-12-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,24,708,1083
"Serengeti","Machochwe","Machochwe","Machochwe",689781.141759505,9815557.99677488,1186,1187,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-05,"+/- 7 days","true",2003-11-08,"+/- 7 days",3,"Day",NA,"","Died","Not applicable","","",TRUE,FALSE,23,677,769
"Serengeti","Machochwe","Machochwe","Machochwe",689183.523397105,9815702.14238795,1187,1189,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-08,"+/- 7 days","true",2003-11-17,"0",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,23,686,768
"Serengeti","Machochwe","Manyata","Manyata",686656.125213403,9809631.96162241,1194,1192,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-01-07,"0","true",2004-02-05,"0",29,"Day",3,"Day","Killed","","","",TRUE,FALSE,26,766,1093
"Serengeti","Machochwe","Manyata","Manyata",686634.356641128,9810611.43533294,1194,1193,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-01-07,"0","true",2004-02-07,"0",31,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,26,768,1035
"Serengeti","Machochwe","Manyata","Manyata",685676.271436188,9810939.70874664,0,1194,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-01-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,25,737,979
"Serengeti","Kebanchebanche","Sogoti","Sogoti",671493.523497867,9816386.80542745,502,1197,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-01-15,"+/- 7 days","true",2004-02-10,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,26,771,699
"Serengeti","Kebanchebanche","Sogoti","Sogoti",672988.744244712,9816930.30297217,502,1198,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-01-15,"+/- 7 days","true",2004-02-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,26,766,651
