subject,race0W1B,object0NG1G,conditionRaceObj,conditionRace,rt,resp0DS1S,diffusionRT,ybin,lowerLim,upperLim
18,1,1,4,2,513,1,0.513,1,-0.851,0.851
18,1,1,4,2,577,1,0.577,1,-0.851,0.851
18,1,1,4,2,441,1,0.441,1,-0.851,0.851
18,1,1,4,2,703,1,0.703,1,-0.851,0.851
18,1,1,4,2,554,1,0.554,1,-0.851,0.851
18,1,1,4,2,516,1,0.516,1,-0.851,0.851
18,0,0,1,1,677,0,-0.677,1,-0.851,0.851
18,1,0,2,2,654,0,-0.654,1,-0.851,0.851
18,1,0,2,2,642,0,-0.642,1,-0.851,0.851
18,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
18,0,1,3,1,665,0,-0.665,1,-0.851,0.851
18,1,1,4,2,646,1,0.646,1,-0.851,0.851
18,0,0,1,1,680,0,-0.68,1,-0.851,0.851
18,0,1,3,1,453,1,0.453,1,-0.851,0.851
18,1,0,2,2,586,0,-0.586,1,-0.851,0.851
18,0,0,1,1,601,1,0.601,1,-0.851,0.851
18,1,0,2,2,840,0,-0.84,1,-0.851,0.851
18,1,0,2,2,668,0,-0.668,1,-0.851,0.851
18,1,1,4,2,466,0,-0.466,1,-0.851,0.851
18,0,0,1,1,707,0,-0.707,1,-0.851,0.851
18,0,1,3,1,594,1,0.594,1,-0.851,0.851
18,0,1,3,1,514,1,0.514,1,-0.851,0.851
18,0,0,1,1,672,0,-0.672,1,-0.851,0.851
18,1,0,2,2,708,0,-0.708,1,-0.851,0.851
18,0,1,3,1,567,1,0.567,1,-0.851,0.851
18,1,1,4,2,535,1,0.535,1,-0.851,0.851
18,0,1,3,1,566,1,0.566,1,-0.851,0.851
18,1,1,4,2,621,1,0.621,1,-0.851,0.851
18,0,0,1,1,645,0,-0.645,1,-0.851,0.851
18,0,1,3,1,539,1,0.539,1,-0.851,0.851
18,1,1,4,2,434,1,0.434,1,-0.851,0.851
18,0,1,3,1,440,1,0.44,1,-0.851,0.851
18,0,1,3,1,617,1,0.617,1,-0.851,0.851
18,0,0,1,1,601,0,-0.601,1,-0.851,0.851
18,0,1,3,1,501,1,0.501,1,-0.851,0.851
18,1,1,4,2,603,1,0.603,1,-0.851,0.851
18,1,1,4,2,613,1,0.613,1,-0.851,0.851
18,0,1,3,1,496,1,0.496,1,-0.851,0.851
18,1,1,4,2,684,1,0.684,1,-0.851,0.851
18,0,0,1,1,787,0,-0.787,1,-0.851,0.851
18,1,1,4,2,502,1,0.502,1,-0.851,0.851
18,1,0,2,2,762,0,-0.762,1,-0.851,0.851
18,1,0,2,2,635,0,-0.635,1,-0.851,0.851
18,0,1,3,1,509,1,0.509,1,-0.851,0.851
18,0,0,1,1,665,0,-0.665,1,-0.851,0.851
18,1,1,4,2,595,1,0.595,1,-0.851,0.851
18,0,0,1,1,662,0,-0.662,1,-0.851,0.851
18,0,1,3,1,647,1,0.647,1,-0.851,0.851
18,1,0,2,2,421,0,-0.421,1,-0.851,0.851
18,0,1,3,1,615,1,0.615,1,-0.851,0.851
18,0,0,1,1,574,0,-0.574,1,-0.851,0.851
18,1,0,2,2,717,0,-0.717,1,-0.851,0.851
18,1,0,2,2,689,0,-0.689,1,-0.851,0.851
18,0,0,1,1,593,0,-0.593,1,-0.851,0.851
18,0,1,3,1,558,1,0.558,1,-0.851,0.851
18,1,0,2,2,687,0,-0.687,1,-0.851,0.851
18,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
18,1,0,2,2,480,0,-0.48,1,-0.851,0.851
18,1,1,4,2,466,1,0.466,1,-0.851,0.851
18,1,1,4,2,552,1,0.552,1,-0.851,0.851
18,0,0,1,1,557,0,-0.557,1,-0.851,0.851
18,0,0,1,1,722,0,-0.722,1,-0.851,0.851
18,0,1,3,1,510,1,0.51,1,-0.851,0.851
18,0,0,1,1,753,0,-0.753,1,-0.851,0.851
18,1,0,2,2,615,0,-0.615,1,-0.851,0.851
18,1,1,4,2,507,0,-0.507,1,-0.851,0.851
18,0,0,1,1,612,1,0.612,1,-0.851,0.851
18,0,0,1,1,619,0,-0.619,1,-0.851,0.851
18,1,1,4,2,483,1,0.483,1,-0.851,0.851
18,1,1,4,2,523,1,0.523,1,-0.851,0.851
18,1,0,2,2,602,0,-0.602,1,-0.851,0.851
18,0,1,3,1,645,1,0.645,1,-0.851,0.851
18,0,1,3,1,559,1,0.559,1,-0.851,0.851
18,0,0,1,1,632,0,-0.632,1,-0.851,0.851
18,0,1,3,1,554,1,0.554,1,-0.851,0.851
18,0,1,3,1,490,1,0.49,1,-0.851,0.851
18,0,0,1,1,685,0,-0.685,1,-0.851,0.851
18,0,0,1,1,649,0,-0.649,1,-0.851,0.851
18,0,1,3,1,517,1,0.517,1,-0.851,0.851
18,0,1,3,1,672,1,0.672,1,-0.851,0.851
18,0,0,1,1,627,0,-0.627,1,-0.851,0.851
18,0,1,3,1,503,1,0.503,1,-0.851,0.851
19,1,1,4,2,545,1,0.545,1,-0.851,0.851
19,1,0,2,2,660,0,-0.66,1,-0.851,0.851
19,1,1,4,2,526,1,0.526,1,-0.851,0.851
19,1,1,4,2,671,1,0.671,1,-0.851,0.851
19,1,0,2,2,674,0,-0.674,1,-0.851,0.851
19,0,1,3,1,487,1,0.487,1,-0.851,0.851
19,0,1,3,1,523,1,0.523,1,-0.851,0.851
19,0,0,1,1,618,0,-0.618,1,-0.851,0.851
19,0,1,3,1,380,1,0.38,1,-0.851,0.851
19,1,1,4,2,576,1,0.576,1,-0.851,0.851
19,1,0,2,2,694,0,-0.694,1,-0.851,0.851
19,1,1,4,2,457,1,0.457,1,-0.851,0.851
19,0,1,3,1,668,1,0.668,1,-0.851,0.851
19,1,0,2,2,646,0,-0.646,1,-0.851,0.851
19,1,1,4,2,515,1,0.515,1,-0.851,0.851
19,0,1,3,1,610,1,0.61,1,-0.851,0.851
19,0,0,1,1,657,0,-0.657,1,-0.851,0.851
19,1,0,2,2,593,1,0.593,1,-0.851,0.851
19,0,1,3,1,574,1,0.574,1,-0.851,0.851
19,1,1,4,2,564,1,0.564,1,-0.851,0.851
19,0,0,1,1,558,0,-0.558,1,-0.851,0.851
19,0,0,1,1,722,0,-0.722,1,-0.851,0.851
19,0,1,3,1,656,1,0.656,1,-0.851,0.851
19,0,1,3,1,507,1,0.507,1,-0.851,0.851
19,1,0,2,2,609,0,-0.609,1,-0.851,0.851
19,1,0,2,2,604,0,-0.604,1,-0.851,0.851
19,1,0,2,2,670,0,-0.67,1,-0.851,0.851
19,0,0,1,1,589,0,-0.589,1,-0.851,0.851
19,1,0,2,2,608,0,-0.608,1,-0.851,0.851
19,0,0,1,1,754,0,-0.754,1,-0.851,0.851
19,1,0,2,2,651,0,-0.651,1,-0.851,0.851
19,0,1,3,1,435,1,0.435,1,-0.851,0.851
19,0,1,3,1,527,1,0.527,1,-0.851,0.851
19,1,1,4,2,451,1,0.451,1,-0.851,0.851
19,1,0,2,2,639,0,-0.639,1,-0.851,0.851
19,1,0,2,2,716,0,-0.716,1,-0.851,0.851
19,0,1,3,1,621,1,0.621,1,-0.851,0.851
19,1,1,4,2,462,1,0.462,1,-0.851,0.851
19,1,1,4,2,642,1,0.642,1,-0.851,0.851
19,0,0,1,1,661,0,-0.661,1,-0.851,0.851
19,1,1,4,2,553,1,0.553,1,-0.851,0.851
19,1,1,4,2,610,1,0.61,1,-0.851,0.851
19,1,1,4,2,494,1,0.494,1,-0.851,0.851
19,1,0,2,2,664,0,-0.664,1,-0.851,0.851
19,0,0,1,1,517,1,0.517,1,-0.851,0.851
19,1,0,2,2,555,0,-0.555,1,-0.851,0.851
19,0,1,3,1,550,1,0.55,1,-0.851,0.851
19,0,0,1,1,567,0,-0.567,1,-0.851,0.851
19,1,1,4,2,681,1,0.681,1,-0.851,0.851
19,0,1,3,1,644,1,0.644,1,-0.851,0.851
19,0,1,3,1,532,1,0.532,1,-0.851,0.851
19,1,0,2,2,587,0,-0.587,1,-0.851,0.851
19,1,0,2,2,790,0,-0.79,1,-0.851,0.851
19,0,0,1,1,621,1,0.621,1,-0.851,0.851
19,1,0,2,2,765,0,-0.765,1,-0.851,0.851
19,1,1,4,2,568,1,0.568,1,-0.851,0.851
19,0,0,1,1,528,0,-0.528,1,-0.851,0.851
19,1,0,2,2,580,0,-0.58,1,-0.851,0.851
19,0,0,1,1,729,0,-0.729,1,-0.851,0.851
19,0,1,3,1,586,1,0.586,1,-0.851,0.851
19,0,0,1,1,578,0,-0.578,1,-0.851,0.851
19,0,0,1,1,549,0,-0.549,1,-0.851,0.851
19,0,0,1,1,598,0,-0.598,1,-0.851,0.851
19,0,0,1,1,561,0,-0.561,1,-0.851,0.851
19,0,0,1,1,610,0,-0.61,1,-0.851,0.851
19,1,1,4,2,478,1,0.478,1,-0.851,0.851
19,0,0,1,1,534,0,-0.534,1,-0.851,0.851
19,1,0,2,2,718,0,-0.718,1,-0.851,0.851
19,0,0,1,1,519,0,-0.519,1,-0.851,0.851
19,1,0,2,2,693,0,-0.693,1,-0.851,0.851
19,1,1,4,2,550,1,0.55,1,-0.851,0.851
19,0,1,3,1,548,1,0.548,1,-0.851,0.851
19,1,0,2,2,586,0,-0.586,1,-0.851,0.851
19,1,1,4,2,753,1,0.753,1,-0.851,0.851
19,1,1,4,2,603,1,0.603,1,-0.851,0.851
19,0,0,1,1,493,0,-0.493,1,-0.851,0.851
19,1,0,2,2,534,0,-0.534,1,-0.851,0.851
19,1,1,4,2,576,1,0.576,1,-0.851,0.851
19,1,0,2,2,708,0,-0.708,1,-0.851,0.851
19,1,0,2,2,697,0,-0.697,1,-0.851,0.851
19,0,0,1,1,600,0,-0.6,1,-0.851,0.851
19,0,1,3,1,583,1,0.583,1,-0.851,0.851
19,1,1,4,2,513,1,0.513,1,-0.851,0.851
19,1,0,2,2,673,0,-0.673,1,-0.851,0.851
19,0,0,1,1,475,0,-0.475,1,-0.851,0.851
19,1,1,4,2,490,1,0.49,1,-0.851,0.851
19,1,1,4,2,593,1,0.593,1,-0.851,0.851
19,0,1,3,1,715,1,0.715,1,-0.851,0.851
19,0,0,1,1,575,0,-0.575,1,-0.851,0.851
19,1,1,4,2,639,1,0.639,1,-0.851,0.851
19,1,1,4,2,473,1,0.473,1,-0.851,0.851
19,0,1,3,1,618,1,0.618,1,-0.851,0.851
19,0,1,3,1,568,1,0.568,1,-0.851,0.851
19,0,0,1,1,631,0,-0.631,1,-0.851,0.851
19,0,1,3,1,508,1,0.508,1,-0.851,0.851
19,0,1,3,1,531,1,0.531,1,-0.851,0.851
19,0,1,3,1,471,1,0.471,1,-0.851,0.851
19,0,1,3,1,448,1,0.448,1,-0.851,0.851
19,0,1,3,1,623,1,0.623,1,-0.851,0.851
19,0,0,1,1,564,1,0.564,1,-0.851,0.851
20,1,0,2,2,596,0,-0.596,1,-0.851,0.851
20,1,1,4,2,516,1,0.516,1,-0.851,0.851
20,1,1,4,2,514,0,-0.514,1,-0.851,0.851
20,1,1,4,2,568,0,-0.568,1,-0.851,0.851
20,0,0,1,1,762,0,-0.762,1,-0.851,0.851
20,1,1,4,2,595,0,-0.595,1,-0.851,0.851
20,0,1,3,1,837,1,0.837,1,-0.851,0.851
20,0,0,1,1,663,0,-0.663,1,-0.851,0.851
20,1,1,4,2,664,1,0.664,1,-0.851,0.851
20,1,0,2,2,512,0,-0.512,1,-0.851,0.851
20,0,0,1,1,729,0,-0.729,1,-0.851,0.851
20,1,1,4,2,574,1,0.574,1,-0.851,0.851
20,1,1,4,2,558,1,0.558,1,-0.851,0.851
20,1,0,2,2,689,0,-0.689,1,-0.851,0.851
20,0,1,3,1,683,1,0.683,1,-0.851,0.851
20,0,0,1,1,561,0,-0.561,1,-0.851,0.851
20,1,1,4,2,415,1,0.415,1,-0.851,0.851
20,0,1,3,1,427,1,0.427,1,-0.851,0.851
20,1,0,2,2,615,0,-0.615,1,-0.851,0.851
20,0,0,1,1,583,0,-0.583,1,-0.851,0.851
20,1,0,2,2,635,0,-0.635,1,-0.851,0.851
20,0,0,1,1,638,0,-0.638,1,-0.851,0.851
20,1,0,2,2,745,0,-0.745,1,-0.851,0.851
20,0,0,1,1,586,0,-0.586,1,-0.851,0.851
20,0,0,1,1,489,0,-0.489,1,-0.851,0.851
20,1,0,2,2,535,0,-0.535,1,-0.851,0.851
20,0,0,1,1,531,0,-0.531,1,-0.851,0.851
20,0,0,1,1,427,0,-0.427,1,-0.851,0.851
20,1,0,2,2,641,0,-0.641,1,-0.851,0.851
20,1,0,2,2,476,0,-0.476,1,-0.851,0.851
20,0,1,3,1,774,1,0.774,1,-0.851,0.851
20,0,1,3,1,502,1,0.502,1,-0.851,0.851
20,1,0,2,2,695,0,-0.695,1,-0.851,0.851
20,0,1,3,1,498,1,0.498,1,-0.851,0.851
20,0,1,3,1,652,1,0.652,1,-0.851,0.851
20,0,1,3,1,521,1,0.521,1,-0.851,0.851
20,0,0,1,1,578,0,-0.578,1,-0.851,0.851
20,0,1,3,1,565,1,0.565,1,-0.851,0.851
20,1,1,4,2,804,1,0.804,1,-0.851,0.851
20,1,0,2,2,688,0,-0.688,1,-0.851,0.851
20,1,1,4,2,497,1,0.497,1,-0.851,0.851
20,0,1,3,1,581,1,0.581,1,-0.851,0.851
20,1,1,4,2,647,1,0.647,1,-0.851,0.851
20,0,0,1,1,680,0,-0.68,1,-0.851,0.851
20,0,1,3,1,456,0,-0.456,1,-0.851,0.851
20,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
20,1,0,2,2,808,0,-0.808,1,-0.851,0.851
20,1,1,4,2,693,1,0.693,1,-0.851,0.851
20,0,1,3,1,623,1,0.623,1,-0.851,0.851
20,1,1,4,2,660,1,0.66,1,-0.851,0.851
20,0,0,1,1,809,0,-0.809,1,-0.851,0.851
20,0,0,1,1,582,1,0.582,1,-0.851,0.851
20,0,1,3,1,596,1,0.596,1,-0.851,0.851
20,0,1,3,1,563,1,0.563,1,-0.851,0.851
20,1,0,2,2,665,0,-0.665,1,-0.851,0.851
20,0,1,3,1,829,1,0.829,1,-0.851,0.851
20,0,1,3,1,680,1,0.68,1,-0.851,0.851
20,0,0,1,1,622,0,-0.622,1,-0.851,0.851
20,0,1,3,1,652,1,0.652,1,-0.851,0.851
20,0,0,1,1,547,0,-0.547,1,-0.851,0.851
20,0,1,3,1,662,0,-0.662,1,-0.851,0.851
20,1,0,2,2,698,0,-0.698,1,-0.851,0.851
20,1,0,2,2,694,0,-0.694,1,-0.851,0.851
20,1,1,4,2,758,1,0.758,1,-0.851,0.851
20,1,0,2,2,782,0,-0.782,1,-0.851,0.851
20,0,0,1,1,800,0,-0.8,1,-0.851,0.851
20,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
20,0,1,3,1,727,1,0.727,1,-0.851,0.851
20,1,0,2,2,545,0,-0.545,1,-0.851,0.851
20,1,1,4,2,732,0,-0.732,1,-0.851,0.851
20,1,1,4,2,793,0,-0.793,1,-0.851,0.851
20,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
20,0,1,3,1,NaN,NaN,NaN,0,-0.851,0.851
20,1,1,4,2,521,1,0.521,1,-0.851,0.851
20,1,1,4,2,572,1,0.572,1,-0.851,0.851
20,1,0,2,2,464,0,-0.464,1,-0.851,0.851
20,0,0,1,1,673,0,-0.673,1,-0.851,0.851
20,0,1,3,1,569,1,0.569,1,-0.851,0.851
20,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
20,1,0,2,2,585,0,-0.585,1,-0.851,0.851
20,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
20,0,1,3,1,596,0,-0.596,1,-0.851,0.851
20,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
20,1,0,2,2,631,0,-0.631,1,-0.851,0.851
20,1,1,4,2,582,1,0.582,1,-0.851,0.851
20,0,0,1,1,599,0,-0.599,1,-0.851,0.851
20,0,0,1,1,602,0,-0.602,1,-0.851,0.851
20,1,1,4,2,571,1,0.571,1,-0.851,0.851
20,1,1,4,2,617,1,0.617,1,-0.851,0.851
20,0,0,1,1,604,0,-0.604,1,-0.851,0.851
20,0,0,1,1,655,0,-0.655,1,-0.851,0.851
20,0,1,3,1,586,1,0.586,1,-0.851,0.851
20,0,1,3,1,679,1,0.679,1,-0.851,0.851
20,1,0,2,2,804,0,-0.804,1,-0.851,0.851
20,0,0,1,1,643,0,-0.643,1,-0.851,0.851
20,1,1,4,2,569,0,-0.569,1,-0.851,0.851
20,1,1,4,2,664,1,0.664,1,-0.851,0.851
20,1,1,4,2,613,1,0.613,1,-0.851,0.851
20,1,0,2,2,841,0,-0.841,1,-0.851,0.851
20,1,1,4,2,630,1,0.63,1,-0.851,0.851
21,1,1,4,2,490,1,0.49,1,-0.851,0.851
21,1,0,2,2,553,0,-0.553,1,-0.851,0.851
21,0,1,3,1,492,1,0.492,1,-0.851,0.851
21,1,1,4,2,679,0,-0.679,1,-0.851,0.851
21,0,0,1,1,737,0,-0.737,1,-0.851,0.851
21,1,1,4,2,439,1,0.439,1,-0.851,0.851
21,1,0,2,2,566,0,-0.566,1,-0.851,0.851
21,1,1,4,2,476,1,0.476,1,-0.851,0.851
21,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
21,1,1,4,2,564,1,0.564,1,-0.851,0.851
21,0,1,3,1,450,1,0.45,1,-0.851,0.851
21,0,0,1,1,660,0,-0.66,1,-0.851,0.851
21,1,0,2,2,729,0,-0.729,1,-0.851,0.851
21,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
21,0,1,3,1,511,1,0.511,1,-0.851,0.851
21,0,1,3,1,515,1,0.515,1,-0.851,0.851
21,1,0,2,2,729,0,-0.729,1,-0.851,0.851
21,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
21,1,1,4,2,571,1,0.571,1,-0.851,0.851
21,0,1,3,1,591,1,0.591,1,-0.851,0.851
21,0,1,3,1,572,1,0.572,1,-0.851,0.851
21,0,0,1,1,567,1,0.567,1,-0.851,0.851
21,1,1,4,2,557,1,0.557,1,-0.851,0.851
21,0,1,3,1,629,1,0.629,1,-0.851,0.851
21,1,0,2,2,711,0,-0.711,1,-0.851,0.851
21,0,0,1,1,442,1,0.442,1,-0.851,0.851
21,0,0,1,1,763,0,-0.763,1,-0.851,0.851
21,1,0,2,2,760,0,-0.76,1,-0.851,0.851
21,1,1,4,2,602,1,0.602,1,-0.851,0.851
21,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
21,1,0,2,2,740,0,-0.74,1,-0.851,0.851
21,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
21,1,0,2,2,667,0,-0.667,1,-0.851,0.851
21,1,1,4,2,626,1,0.626,1,-0.851,0.851
21,0,0,1,1,660,0,-0.66,1,-0.851,0.851
21,0,1,3,1,573,1,0.573,1,-0.851,0.851
21,1,1,4,2,507,1,0.507,1,-0.851,0.851
21,0,0,1,1,667,0,-0.667,1,-0.851,0.851
21,0,0,1,1,591,0,-0.591,1,-0.851,0.851
21,0,0,1,1,755,0,-0.755,1,-0.851,0.851
21,1,0,2,2,720,0,-0.72,1,-0.851,0.851
21,0,1,3,1,651,1,0.651,1,-0.851,0.851
21,1,0,2,2,809,0,-0.809,1,-0.851,0.851
21,1,0,2,2,729,0,-0.729,1,-0.851,0.851
21,0,0,1,1,630,0,-0.63,1,-0.851,0.851
21,1,1,4,2,598,1,0.598,1,-0.851,0.851
21,0,1,3,1,589,1,0.589,1,-0.851,0.851
21,0,1,3,1,458,1,0.458,1,-0.851,0.851
21,1,0,2,2,746,0,-0.746,1,-0.851,0.851
21,1,0,2,2,602,0,-0.602,1,-0.851,0.851
21,0,0,1,1,680,0,-0.68,1,-0.851,0.851
21,0,1,3,1,513,1,0.513,1,-0.851,0.851
21,0,0,1,1,591,0,-0.591,1,-0.851,0.851
21,0,1,3,1,618,1,0.618,1,-0.851,0.851
21,1,1,4,2,645,1,0.645,1,-0.851,0.851
21,0,0,1,1,575,0,-0.575,1,-0.851,0.851
21,0,0,1,1,659,0,-0.659,1,-0.851,0.851
21,0,1,3,1,634,1,0.634,1,-0.851,0.851
21,0,0,1,1,568,0,-0.568,1,-0.851,0.851
21,0,1,3,1,518,1,0.518,1,-0.851,0.851
21,1,1,4,2,845,1,0.845,1,-0.851,0.851
21,1,0,2,2,733,0,-0.733,1,-0.851,0.851
21,0,1,3,1,678,1,0.678,1,-0.851,0.851
21,0,0,1,1,629,0,-0.629,1,-0.851,0.851
21,1,1,4,2,519,1,0.519,1,-0.851,0.851
21,1,0,2,2,778,0,-0.778,1,-0.851,0.851
21,1,1,4,2,568,1,0.568,1,-0.851,0.851
21,1,1,4,2,802,1,0.802,1,-0.851,0.851
21,0,1,3,1,567,1,0.567,1,-0.851,0.851
21,0,0,1,1,757,0,-0.757,1,-0.851,0.851
21,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
21,1,1,4,2,667,1,0.667,1,-0.851,0.851
21,0,0,1,1,625,0,-0.625,1,-0.851,0.851
21,0,0,1,1,641,0,-0.641,1,-0.851,0.851
21,0,0,1,1,566,0,-0.566,1,-0.851,0.851
21,0,0,1,1,642,0,-0.642,1,-0.851,0.851
21,0,0,1,1,680,0,-0.68,1,-0.851,0.851
21,1,0,2,2,659,0,-0.659,1,-0.851,0.851
21,1,1,4,2,692,1,0.692,1,-0.851,0.851
21,0,1,3,1,717,1,0.717,1,-0.851,0.851
21,0,0,1,1,767,0,-0.767,1,-0.851,0.851
21,0,1,3,1,530,1,0.53,1,-0.851,0.851
21,1,1,4,2,592,1,0.592,1,-0.851,0.851
21,1,1,4,2,570,1,0.57,1,-0.851,0.851
21,1,0,2,2,629,0,-0.629,1,-0.851,0.851
21,1,1,4,2,537,1,0.537,1,-0.851,0.851
21,0,1,3,1,572,1,0.572,1,-0.851,0.851
21,0,0,1,1,650,0,-0.65,1,-0.851,0.851
21,0,1,3,1,648,1,0.648,1,-0.851,0.851
21,1,0,2,2,667,0,-0.667,1,-0.851,0.851
21,1,0,2,2,716,0,-0.716,1,-0.851,0.851
21,1,0,2,2,635,0,-0.635,1,-0.851,0.851
21,1,0,2,2,705,0,-0.705,1,-0.851,0.851
21,1,0,2,2,715,0,-0.715,1,-0.851,0.851
21,0,1,3,1,572,1,0.572,1,-0.851,0.851
21,1,1,4,2,611,1,0.611,1,-0.851,0.851
21,1,1,4,2,642,1,0.642,1,-0.851,0.851
21,1,1,4,2,664,1,0.664,1,-0.851,0.851
21,1,1,4,2,624,1,0.624,1,-0.851,0.851
21,1,0,2,2,829,0,-0.829,1,-0.851,0.851
22,0,1,3,1,507,1,0.507,1,-0.851,0.851
22,0,1,3,1,511,1,0.511,1,-0.851,0.851
22,1,1,4,2,421,1,0.421,1,-0.851,0.851
22,0,1,3,1,452,1,0.452,1,-0.851,0.851
22,1,0,2,2,523,0,-0.523,1,-0.851,0.851
22,1,0,2,2,790,0,-0.79,1,-0.851,0.851
22,1,1,4,2,444,1,0.444,1,-0.851,0.851
22,1,0,2,2,512,1,0.512,1,-0.851,0.851
22,1,0,2,2,688,0,-0.688,1,-0.851,0.851
22,0,0,1,1,679,0,-0.679,1,-0.851,0.851
22,1,1,4,2,483,1,0.483,1,-0.851,0.851
22,1,1,4,2,558,1,0.558,1,-0.851,0.851
22,1,1,4,2,519,0,-0.519,1,-0.851,0.851
22,1,0,2,2,748,0,-0.748,1,-0.851,0.851
22,0,1,3,1,442,1,0.442,1,-0.851,0.851
22,0,1,3,1,768,1,0.768,1,-0.851,0.851
22,1,0,2,2,581,0,-0.581,1,-0.851,0.851
22,1,0,2,2,694,0,-0.694,1,-0.851,0.851
22,0,1,3,1,532,1,0.532,1,-0.851,0.851
22,1,0,2,2,635,0,-0.635,1,-0.851,0.851
22,0,1,3,1,605,1,0.605,1,-0.851,0.851
22,1,1,4,2,438,1,0.438,1,-0.851,0.851
22,0,1,3,1,457,1,0.457,1,-0.851,0.851
22,0,1,3,1,756,1,0.756,1,-0.851,0.851
22,0,0,1,1,671,0,-0.671,1,-0.851,0.851
22,1,1,4,2,486,1,0.486,1,-0.851,0.851
22,1,0,2,2,554,0,-0.554,1,-0.851,0.851
22,0,1,3,1,637,1,0.637,1,-0.851,0.851
22,1,0,2,2,679,1,0.679,1,-0.851,0.851
22,0,1,3,1,477,1,0.477,1,-0.851,0.851
22,1,1,4,2,609,1,0.609,1,-0.851,0.851
22,1,1,4,2,534,1,0.534,1,-0.851,0.851
22,0,0,1,1,588,0,-0.588,1,-0.851,0.851
22,0,0,1,1,657,0,-0.657,1,-0.851,0.851
22,1,0,2,2,785,0,-0.785,1,-0.851,0.851
22,0,1,3,1,514,1,0.514,1,-0.851,0.851
22,0,0,1,1,682,0,-0.682,1,-0.851,0.851
22,1,0,2,2,NaN,NaN,NaN,2,-0.851,0.851
22,0,0,1,1,736,0,-0.736,1,-0.851,0.851
22,0,1,3,1,461,1,0.461,1,-0.851,0.851
22,1,1,4,2,527,1,0.527,1,-0.851,0.851
22,1,1,4,2,466,1,0.466,1,-0.851,0.851
22,0,1,3,1,443,1,0.443,1,-0.851,0.851
22,1,1,4,2,414,1,0.414,1,-0.851,0.851
22,0,1,3,1,454,1,0.454,1,-0.851,0.851
22,0,0,1,1,694,0,-0.694,1,-0.851,0.851
22,1,1,4,2,584,1,0.584,1,-0.851,0.851
22,1,0,2,2,515,0,-0.515,1,-0.851,0.851
22,1,1,4,2,430,1,0.43,1,-0.851,0.851
22,1,1,4,2,589,1,0.589,1,-0.851,0.851
22,0,1,3,1,573,1,0.573,1,-0.851,0.851
22,1,0,2,2,552,0,-0.552,1,-0.851,0.851
22,0,0,1,1,724,0,-0.724,1,-0.851,0.851
22,0,0,1,1,651,0,-0.651,1,-0.851,0.851
22,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
22,0,0,1,1,747,0,-0.747,1,-0.851,0.851
22,0,0,1,1,625,0,-0.625,1,-0.851,0.851
22,1,1,4,2,679,1,0.679,1,-0.851,0.851
22,1,0,2,2,700,0,-0.7,1,-0.851,0.851
22,0,1,3,1,489,1,0.489,1,-0.851,0.851
22,1,1,4,2,608,1,0.608,1,-0.851,0.851
22,0,0,1,1,533,0,-0.533,1,-0.851,0.851
22,1,1,4,2,537,1,0.537,1,-0.851,0.851
22,0,1,3,1,747,1,0.747,1,-0.851,0.851
22,1,0,2,2,489,0,-0.489,1,-0.851,0.851
22,0,0,1,1,664,0,-0.664,1,-0.851,0.851
22,1,1,4,2,565,1,0.565,1,-0.851,0.851
22,1,0,2,2,763,0,-0.763,1,-0.851,0.851
22,1,0,2,2,563,1,0.563,1,-0.851,0.851
22,0,0,1,1,767,0,-0.767,1,-0.851,0.851
22,1,0,2,2,774,0,-0.774,1,-0.851,0.851
22,0,1,3,1,575,1,0.575,1,-0.851,0.851
22,0,0,1,1,564,0,-0.564,1,-0.851,0.851
22,0,0,1,1,758,0,-0.758,1,-0.851,0.851
22,0,0,1,1,760,0,-0.76,1,-0.851,0.851
22,0,1,3,1,606,1,0.606,1,-0.851,0.851
22,1,0,2,2,637,0,-0.637,1,-0.851,0.851
22,1,1,4,2,500,1,0.5,1,-0.851,0.851
22,0,0,1,1,537,0,-0.537,1,-0.851,0.851
22,0,0,1,1,587,1,0.587,1,-0.851,0.851
22,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
22,1,0,2,2,614,0,-0.614,1,-0.851,0.851
22,1,1,4,2,544,1,0.544,1,-0.851,0.851
22,1,1,4,2,598,1,0.598,1,-0.851,0.851
22,1,1,4,2,472,1,0.472,1,-0.851,0.851
22,0,0,1,1,574,0,-0.574,1,-0.851,0.851
22,1,0,2,2,801,0,-0.801,1,-0.851,0.851
22,0,0,1,1,500,0,-0.5,1,-0.851,0.851
