,index,Brain,BrainRegion,BregmanRegion,Cohort,Date,VOID_PERCENTAGE,Cfos_Counts,counts_per_area,rat_ID,group,surgery,stimulus
2858,95,1,IFC,2.70,2,16-09-18,0.23600514124757352,290.0,461.55292788995473,5,Lesion_Novel,Lesion,Novel
2859,96,1,PRL,2.70,2,16-09-18,0.0,386.0,612.8929818990156,5,Lesion_Novel,Lesion,Novel
2860,97,1,M2C,2.70,2,16-09-18,0.5253370525337052,267.0,426.1830064857004,5,Lesion_Novel,Lesion,Novel
2861,98,1,VOC,4.20,2,16-09-18,3.5496485902589954,224.0,368.75808224771157,5,Lesion_Novel,Lesion,Novel
2862,99,1,PRL,4.20,2,16-09-18,0.3937976864386023,213.0,339.53970349818655,5,Lesion_Novel,Lesion,Novel
2863,100,1,VOC,4.20,2,16-09-18,2.6078157901933525,142.0,231.50564339105412,5,Lesion_Novel,Lesion,Novel
2864,101,1,PRL,4.20,2,16-09-18,1.2694505975333545,264.0,424.570403811398,5,Lesion_Novel,Lesion,Novel
2865,102,1,M2C,4.20,2,16-09-18,4.95200590696522,173.0,289.00176223484857,5,Lesion_Novel,Lesion,Novel
2866,105,1,PRL,2.70,2,16-09-18,0.0,224.0,355.6684661797396,5,Lesion_Novel,Lesion,Novel
2867,106,1,ACC,2.70,2,16-09-18,0.5685454097957091,178.0,284.245470737114,5,Lesion_Novel,Lesion,Novel
2868,108,1,PSTC,n8.30,2,16-09-18,2.2577734022479503,203.0,329.770006981611,5,Lesion_Novel,Lesion,Novel
2869,109,1,LENT,n8.30,2,16-09-18,0.39820331536285425,258.0,411.2916352952917,5,Lesion_Novel,Lesion,Novel
2870,110,1,LENT,n8.30,2,16-09-18,0.509405883924145,266.0,424.5188274739589,5,Lesion_Novel,Lesion,Novel
2871,111,1,PSTC,n8.30,2,16-09-18,1.4316186725736022,251.0,404.3276489199345,5,Lesion_Novel,Lesion,Novel
2872,112,1,LENT,n8.30,2,16-09-18,0.48732890340094065,221.0,352.6234853864431,5,Lesion_Novel,Lesion,Novel
2873,113,1,LENT,n8.30,2,16-09-18,0.47806202268750125,262.0,418.0033964701559,5,Lesion_Novel,Lesion,Novel
2874,114,1,PSTC,n8.30,2,16-09-18,1.573823392676468,122.0,196.80972714055176,5,Lesion_Novel,Lesion,Novel
2875,115,1,LENT,n8.30,2,16-09-18,4.261838440111512,187.0,310.1372035938277,5,Lesion_Novel,Lesion,Novel
2876,116,1,LENT,n8.30,2,16-09-18,3.5911300453329256,153.0,251.9833133198369,5,Lesion_Novel,Lesion,Novel
2877,118,1,TE2,n6.30,2,16-09-18,10.031678409525425,140.0,247.07895782938843,5,Lesion_Novel,Lesion,Novel
2878,120,1,VCA1,n4.80,2,16-09-18,13.741148766142043,172.0,316.6081721917949,5,Lesion_Novel,Lesion,Novel
2879,124,1,LENT,n7.30,2,16-09-18,1.0262372846198582,122.0,195.72084995173057,5,Lesion_Novel,Lesion,Novel
2880,132,1,DDG,n2.52,2,16-09-18,0.0,175.0,277.8659892029215,5,Lesion_Novel,Lesion,Novel
2881,133,1,DCA1,n2.52,2,16-09-18,3.057128011595237,128.0,209.6483417115897,5,Lesion_Novel,Lesion,Novel
2882,134,1,DCA3,n2.52,2,16-09-18,20.413457862253424,62.0,123.6942174093694,5,Lesion_Novel,Lesion,Novel
2883,135,1,DDG,n2.52,2,16-09-18,0.44595554099077106,199.0,317.38873752651665,5,Lesion_Novel,Lesion,Novel
2884,136,1,DCA1,n2.52,2,16-09-18,2.471189032716186,153.0,249.08974326312202,5,Lesion_Novel,Lesion,Novel
2885,137,1,DCA3,n2.52,2,16-09-18,0.0,133.0,211.17815179422038,5,Lesion_Novel,Lesion,Novel
2886,139,1,DCA3,n2.52,2,16-09-18,0.4031093110346681,75.0,119.56741131207131,5,Lesion_Novel,Lesion,Novel
2887,141,1,DCA1,n2.52,2,16-09-18,2.598517789263574,33.0,53.79547143034375,5,Lesion_Novel,Lesion,Novel
2888,142,1,DCA3,n2.52,2,16-09-18,8.698454312087145,26.0,45.21604388649089,5,Lesion_Novel,Lesion,Novel
2889,144,1,DPC,2.70,2,17-09-18,4.659939289523355,196.0,326.4209248327803,5,Lesion_Novel,Lesion,Novel
2890,145,1,M2C,2.70,2,17-09-18,6.451992233434479,214.0,363.2257038565187,5,Lesion_Novel,Lesion,Novel
2891,146,1,IFC,2.70,2,17-09-18,0.815489375666593,220.0,352.1893099744623,5,Lesion_Novel,Lesion,Novel
2892,147,1,PRL,2.70,2,17-09-18,1.7420078212596044,271.0,437.9240022212486,5,Lesion_Novel,Lesion,Novel
2893,148,1,ACC,2.70,2,17-09-18,0.7476686630021628,229.0,366.3465528160746,5,Lesion_Novel,Lesion,Novel
2894,149,1,M2C,2.70,2,17-09-18,0.1977192550660461,211.0,335.69071788281775,5,Lesion_Novel,Lesion,Novel
2895,150,1,DPC,2.70,2,17-09-18,0.7501298985424054,207.0,331.1598995039032,5,Lesion_Novel,Lesion,Novel
2896,151,1,IFC,2.70,2,17-09-18,0.18596001859600073,181.0,287.9282545541623,5,Lesion_Novel,Lesion,Novel
2897,152,1,PRL,2.70,2,17-09-18,5.363305712801178,252.0,422.80325561448825,5,Lesion_Novel,Lesion,Novel
2898,153,1,ACC,2.70,2,17-09-18,5.618453797139484,244.0,410.4876374866595,5,Lesion_Novel,Lesion,Novel
2899,154,1,VOC,4.20,2,17-09-18,0.0,410.0,651.0003175611305,5,Lesion_Novel,Lesion,Novel
2900,155,1,MOC,4.20,2,17-09-18,0.24121145386455733,325.0,517.2845867634895,5,Lesion_Novel,Lesion,Novel
2901,156,1,PRL,4.20,2,17-09-18,0.0,293.0,465.2270562083201,5,Lesion_Novel,Lesion,Novel
2902,157,1,M2C,4.20,2,17-09-18,0.6552229775032848,245.0,391.5780945343488,5,Lesion_Novel,Lesion,Novel
2903,158,1,VOC,4.20,2,17-09-18,1.3851286679246357,429.0,690.7362102279078,5,Lesion_Novel,Lesion,Novel
2904,159,1,MOC,4.20,2,17-09-18,1.4154839062542868,289.0,465.46440737368397,5,Lesion_Novel,Lesion,Novel
2905,160,1,PRL,4.20,2,17-09-18,0.0,285.0,452.5246109876151,5,Lesion_Novel,Lesion,Novel
2906,161,1,M2C,4.20,2,17-09-18,0.0,233.0,369.9587170530327,5,Lesion_Novel,Lesion,Novel
2907,162,1,M2C,4.20,2,17-09-18,0.2285761101097971,198.0,315.10577573736015,5,Lesion_Novel,Lesion,Novel
2908,163,1,PRL,4.20,2,17-09-18,0.22939537932164603,332.0,528.3635181559279,5,Lesion_Novel,Lesion,Novel
2909,164,1,MOC,4.20,2,17-09-18,0.0,304.0,482.6929183867894,5,Lesion_Novel,Lesion,Novel
2910,165,1,VOC,4.20,2,17-09-18,0.23540335354197445,345.0,549.0855158610527,5,Lesion_Novel,Lesion,Novel
2911,166,1,DPC,2.70,2,17-09-18,0.30340269812660375,316.0,503.2735316919574,5,Lesion_Novel,Lesion,Novel
2912,167,1,IFC,2.70,2,17-09-18,0.6048937680921964,248.0,396.172222929266,5,Lesion_Novel,Lesion,Novel
2913,168,1,PRL,2.70,2,17-09-18,0.4333934130755318,375.0,598.0188942170299,5,Lesion_Novel,Lesion,Novel
2914,169,1,ACC,2.70,2,17-09-18,3.9589819214594018,364.0,601.7858505721281,5,Lesion_Novel,Lesion,Novel
2915,170,1,M2C,2.70,2,17-09-18,0.0,295.0,468.40266751349634,5,Lesion_Novel,Lesion,Novel
2916,171,1,PRL,2.70,2,17-09-18,0.31378010814353346,395.0,629.1574035535721,5,Lesion_Novel,Lesion,Novel
2917,172,1,ACC,2.70,2,17-09-18,0.0,402.0,638.2978723404256,5,Lesion_Novel,Lesion,Novel
2918,173,1,M2C,2.70,2,17-09-18,1.4531104921077163,254.0,409.249482932776,5,Lesion_Novel,Lesion,Novel
2919,174,1,DPC,4.20,2,17-09-18,0.9289796811332838,271.0,434.33017088796197,5,Lesion_Novel,Lesion,Novel
2920,175,1,IFC,4.20,2,17-09-18,0.15505783903519416,181.0,287.83914026924924,5,Lesion_Novel,Lesion,Novel
2921,176,1,PRL,4.20,2,17-09-18,0.0,306.0,485.8685296919657,5,Lesion_Novel,Lesion,Novel
2922,177,1,PRL,4.20,2,17-09-18,0.4162222769163237,277.0,441.6604549688203,5,Lesion_Novel,Lesion,Novel
2923,178,1,ACC,4.20,2,17-09-18,0.21494790384773813,243.0,386.66790814231774,5,Lesion_Novel,Lesion,Novel
2924,179,1,M2C,4.20,2,17-09-18,0.522055405146731,245.0,391.05390292132824,5,Lesion_Novel,Lesion,Novel
2925,180,1,DPC,4.20,2,17-09-18,4.87598107583335,302.0,504.0969804523154,5,Lesion_Novel,Lesion,Novel
2926,181,1,IFC,4.20,2,17-09-18,4.5305876883528216,206.0,342.6102209212499,5,Lesion_Novel,Lesion,Novel
2927,182,1,PRL,4.20,2,17-09-18,4.501873273716788,248.0,412.3387707598652,5,Lesion_Novel,Lesion,Novel
2928,183,1,PSTC,n7.30,2,17-09-18,0.3850565295756137,216.0,344.29173877999636,5,Lesion_Novel,Lesion,Novel
2929,184,1,LENT,n7.30,2,17-09-18,0.0,230.0,365.19530009526835,5,Lesion_Novel,Lesion,Novel
2930,185,1,LENT,n7.30,2,17-09-18,1.1864332866355274,235.0,377.614472150961,5,Lesion_Novel,Lesion,Novel
2931,193,1,PRH,n6.30,2,17-09-18,2.605822273198987,179.0,291.82156310259904,5,Lesion_Novel,Lesion,Novel
2932,194,1,TE2,n6.30,2,17-09-18,0.40663061882134777,165.0,263.0576054459217,5,Lesion_Novel,Lesion,Novel
2933,195,1,V2C,n6.30,2,17-09-18,7.6765824114937855,633.0,1088.6522665008115,5,Lesion_Novel,Lesion,Novel
2934,197,1,VCA1,n4.80,2,17-09-18,0.37367333700374145,144.0,229.5016002608615,5,Lesion_Novel,Lesion,Novel
2935,198,1,VDG,n4.80,2,17-09-18,0.5636117001967758,152.0,242.71442609694253,5,Lesion_Novel,Lesion,Novel
2936,199,1,VCA3,n4.80,2,17-09-18,2.285561441863231,155.0,251.86643835110618,5,Lesion_Novel,Lesion,Novel
2937,200,1,VCA1,n4.80,2,17-09-18,0.29452785298220263,197.0,313.721711380729,5,Lesion_Novel,Lesion,Novel
2938,201,1,ICA3,n4.80,2,17-09-18,2.0543112642546144,121.0,196.15409972919701,5,Lesion_Novel,Lesion,Novel
2939,202,1,IDG,n4.80,2,17-09-18,1.7688079415866937,154.0,248.9250770296726,5,Lesion_Novel,Lesion,Novel
2940,203,1,ICA1,n4.80,2,17-09-18,2.580195258019481,181.0,295.0045156419882,5,Lesion_Novel,Lesion,Novel
2941,207,1,PRH,n5.30,2,17-09-18,3.1632769870645383,153.0,250.86997709900987,5,Lesion_Novel,Lesion,Novel
2942,208,1,TE2,n5.30,2,17-09-18,0.0,235.0,373.13432835820896,5,Lesion_Novel,Lesion,Novel
2943,209,1,VSUB,n5.30,2,17-09-18,0.22154671924635377,165.0,262.5696471159624,5,Lesion_Novel,Lesion,Novel
2944,210,1,V2C,n5.30,2,17-09-18,6.144595741661156,612.0,1035.355467341237,5,Lesion_Novel,Lesion,Novel
2945,211,1,V2C,n5.30,2,17-09-18,5.290580724752737,810.0,1357.9669144191591,5,Lesion_Novel,Lesion,Novel
2946,212,1,PSTC,n7.30,2,17-09-18,2.0626467857337767,164.0,265.8843826979393,5,Lesion_Novel,Lesion,Novel
2947,213,1,LENT,n7.30,2,17-09-18,1.7890530883242766,215.0,347.59690853348445,5,Lesion_Novel,Lesion,Novel
2948,214,1,LENT,n7.30,2,17-09-18,0.0,235.0,373.13432835820896,5,Lesion_Novel,Lesion,Novel
2949,215,1,DSUB,n5.30,2,17-09-18,0.20741459479201124,253.0,402.5497770937904,5,Lesion_Novel,Lesion,Novel
2950,216,1,PRH,n6.30,2,17-09-18,3.9250690927723233,260.0,429.6953073758131,5,Lesion_Novel,Lesion,Novel
2951,217,1,TE2,n6.30,2,17-09-18,0.0,293.0,465.2270562083201,5,Lesion_Novel,Lesion,Novel
2952,219,1,DCA1,n2.52,2,17-09-18,2.032160144392488,381.0,617.5025952676942,5,Lesion_Novel,Lesion,Novel
2953,220,1,DDG,n2.52,2,17-09-18,0.0,310.0,492.21975230231817,5,Lesion_Novel,Lesion,Novel
2954,221,1,DDG,n2.52,2,17-09-18,1.4297043782645678,260.0,418.81731922277027,5,Lesion_Novel,Lesion,Novel
2955,222,1,DCA1,n2.52,2,17-09-18,1.7094648180053147,230.0,371.5467612614714,5,Lesion_Novel,Lesion,Novel
2956,224,1,DDG,n2.52,2,17-09-18,6.818169387699211,176.0,299.90159349651094,5,Lesion_Novel,Lesion,Novel
2957,225,1,DCA3,n2.52,2,17-09-18,0.16003058605057585,168.0,267.1789176224795,5,Lesion_Novel,Lesion,Novel
2958,226,1,DCA1,n2.52,2,17-09-18,6.320517033629084,105.0,177.96809743452786,5,Lesion_Novel,Lesion,Novel
2959,227,1,DDG,n2.52,2,17-09-18,4.140650673677319,100.0,165.6391018452403,5,Lesion_Novel,Lesion,Novel
2960,228,1,DCA1,n2.52,2,17-09-18,12.316518786285572,44.0,79.67686472620363,5,Lesion_Novel,Lesion,Novel
2961,229,1,DDG,n2.52,2,17-09-18,1.801026817412202,73.0,118.03566664939994,5,Lesion_Novel,Lesion,Novel
2962,230,1,DCA1,n2.52,2,17-09-18,2.189906603309926,84.0,136.3618724669532,5,Lesion_Novel,Lesion,Novel
2963,231,1,DCA3,n2.52,2,17-09-18,0.0,68.0,107.97078437599238,5,Lesion_Novel,Lesion,Novel
2964,232,1,DDG,n2.52,2,17-09-18,4.27543960401457,130.0,215.63403789223648,5,Lesion_Novel,Lesion,Novel
2965,233,1,DCA1,n2.52,2,17-09-18,22.078923619656837,56.0,114.11176625810275,5,Lesion_Novel,Lesion,Novel
2966,235,1,DDG,n2.52,2,17-09-18,0.2258452127369047,186.0,296.0003540106082,5,Lesion_Novel,Lesion,Novel
2967,236,1,DCA1,n2.52,2,17-09-18,5.141581772373707,100.0,167.38689957679424,5,Lesion_Novel,Lesion,Novel
2968,237,1,DCA3,n2.52,2,17-09-18,0.0,142.0,225.4684026675135,5,Lesion_Novel,Lesion,Novel
2969,238,1,DDG,n2.52,2,17-09-18,1.2984535211421007,189.0,304.0431270278388,5,Lesion_Novel,Lesion,Novel
2970,239,1,DCA1,n2.52,2,17-09-18,2.1251137918440883,93.0,150.87213013627027,5,Lesion_Novel,Lesion,Novel
2971,240,1,DCA3,n2.52,2,17-09-18,0.9522246834577541,125.0,200.3838106804681,5,Lesion_Novel,Lesion,Novel
2972,241,1,DDG,n2.52,2,17-09-18,2.5047833457800928,124.0,201.94621610947036,5,Lesion_Novel,Lesion,Novel
2973,242,1,DCA1,n2.52,2,17-09-18,3.9913000343420224,124.0,205.0729787939567,5,Lesion_Novel,Lesion,Novel
2974,243,1,DDG,n2.52,2,17-09-18,1.1857685891650989,124.0,199.25055137284474,5,Lesion_Novel,Lesion,Novel
2975,244,1,DCA1,n2.52,2,17-09-18,0.6492192413925114,82.0,131.05087098265798,5,Lesion_Novel,Lesion,Novel
2976,246,1,DDG,n2.52,2,17-09-18,0.3367556918287998,176.0,280.3980512528808,5,Lesion_Novel,Lesion,Novel
2977,247,1,DCA1,n2.52,2,17-09-18,0.315038149150875,104.0,165.6536600939254,5,Lesion_Novel,Lesion,Novel
2978,248,1,DCA3,n2.52,2,17-09-18,3.071986454749036,94.0,153.98410210233422,5,Lesion_Novel,Lesion,Novel
2979,249,1,DDG,n2.52,2,17-09-18,0.0,104.0,165.1317878691648,5,Lesion_Novel,Lesion,Novel
2980,252,1,PRH,n6.30,2,17-09-18,16.7076408157038,118.0,224.94388301673084,5,Lesion_Novel,Lesion,Novel
2981,253,1,TE2,n6.30,2,17-09-18,3.8803700210957723,56.0,92.50671955816922,5,Lesion_Novel,Lesion,Novel
2982,255,1,V2C,n6.30,2,17-09-18,15.362307780364125,254.0,476.50476422585797,5,Lesion_Novel,Lesion,Novel
2983,257,1,DCA1,n2.52,2,17-09-18,3.3579456887357266,48.0,78.86284275245025,5,Lesion_Novel,Lesion,Novel
2984,258,1,DCA3,n2.52,2,17-09-18,16.406139057294634,42.0,79.77599868776073,5,Lesion_Novel,Lesion,Novel
2985,260,1,DCA3,n2.52,2,17-09-18,0.0,95.0,150.8415369958717,5,Lesion_Novel,Lesion,Novel
2986,261,1,DDG,n2.52,2,17-09-18,3.2156076075639892,78.0,127.96364975842195,5,Lesion_Novel,Lesion,Novel
2987,262,1,DCA3,n2.52,2,17-09-18,0.9206918544118555,108.0,173.07651182579758,5,Lesion_Novel,Lesion,Novel
2988,263,1,DCA1,n2.52,2,17-09-18,3.586020182131423,48.0,79.04939871604067,5,Lesion_Novel,Lesion,Novel
2989,264,1,DDG,n2.52,2,17-09-18,1.0175841605819183,117.0,187.6830947975603,5,Lesion_Novel,Lesion,Novel
2990,266,1,VOC,4.20,2,17-09-18,1.1534990565263645,375.0,602.3755156098516,5,Lesion_Novel,Lesion,Novel
2991,267,1,PRL,4.20,2,17-09-18,1.5443224643617792,176.0,283.83715581496574,5,Lesion_Novel,Lesion,Novel
2992,268,1,VOC,4.20,2,17-09-18,0.7484890748489256,222.0,355.1511222236104,5,Lesion_Novel,Lesion,Novel
2993,269,1,PRL,4.20,2,17-09-18,2.217846692372926,147.0,238.70146344204935,5,Lesion_Novel,Lesion,Novel
2994,270,1,M2C,4.20,2,17-09-18,1.4565044985916318,143.0,230.4121719701495,5,Lesion_Novel,Lesion,Novel
2995,271,1,VOC,4.20,2,17-09-18,0.7372767796100381,236.0,377.5053936197308,5,Lesion_Novel,Lesion,Novel
2996,272,1,PRL,4.20,2,17-09-18,1.3069160718680808,144.0,231.67176956309095,5,Lesion_Novel,Lesion,Novel
2997,273,1,M2C,4.20,2,17-09-18,6.572319304290788,142.0,241.32933728908077,5,Lesion_Novel,Lesion,Novel
2998,274,1,VOC,4.20,2,17-09-18,13.471319004191901,291.0,533.9864650491182,5,Lesion_Novel,Lesion,Novel
2999,275,1,MOC,4.20,2,17-09-18,12.013420623715934,170.0,306.7819693110347,5,Lesion_Novel,Lesion,Novel
3000,276,1,PRL,4.20,2,17-09-18,13.176686708567399,95.0,173.73391002662433,5,Lesion_Novel,Lesion,Novel
3001,277,1,MOC,4.20,2,17-09-18,3.2458227363469763,375.0,615.4019770102744,5,Lesion_Novel,Lesion,Novel
3002,278,1,M2C,4.20,2,17-09-18,13.311874144857672,187.0,342.51479554436094,5,Lesion_Novel,Lesion,Novel
3003,279,1,PRL,4.20,2,17-09-18,0.0,398.0,631.946649730073,5,Lesion_Novel,Lesion,Novel
3004,280,1,M2C,4.20,2,17-09-18,1.2615199496813736,292.0,469.5628799627606,5,Lesion_Novel,Lesion,Novel
3005,281,1,VOC,4.20,2,17-09-18,2.1423688024720953,388.0,629.5560046417258,5,Lesion_Novel,Lesion,Novel
3006,282,1,PRL,4.20,2,17-09-18,0.437826455547337,247.0,393.912649982638,5,Lesion_Novel,Lesion,Novel
3007,283,1,M2C,4.20,2,17-09-18,1.0178576311975083,186.0,298.3688211970592,5,Lesion_Novel,Lesion,Novel
3008,284,1,VOC,4.20,2,17-09-18,0.0,365.0,579.549063194665,5,Lesion_Novel,Lesion,Novel
3009,285,1,VOC,4.20,2,17-09-18,1.7906494073952708,158.0,255.44746156565512,5,Lesion_Novel,Lesion,Novel
3010,286,1,DDG,n2.52,2,17-09-18,4.608910378361394,89.0,148.14245611498603,5,Lesion_Novel,Lesion,Novel
3011,287,1,DCA1,n2.52,2,17-09-18,1.9594001602625448,61.0,98.79187292428024,5,Lesion_Novel,Lesion,Novel
3012,288,1,DCA3,n2.52,2,17-09-18,16.901577925451818,58.0,110.82367817705864,5,Lesion_Novel,Lesion,Novel
3013,289,1,DDG,n2.52,2,17-09-18,0.0,170.0,269.9269609399809,5,Lesion_Novel,Lesion,Novel
3014,293,1,PRH,n5.30,2,17-09-18,3.563048650422441,118.0,194.28348198837918,5,Lesion_Novel,Lesion,Novel
3015,294,1,TE2,n5.30,2,17-09-18,3.324308803019119,131.0,215.15495561881218,5,Lesion_Novel,Lesion,Novel
3016,296,1,V2C,n5.30,2,17-09-18,15.92714807020988,511.0,965.0781076751281,5,Lesion_Novel,Lesion,Novel
3017,297,1,DSUB,n5.30,2,17-09-18,0.0,150.0,238.17084788821847,5,Lesion_Novel,Lesion,Novel
3018,298,1,DDG,n2.52,2,17-09-18,6.821724505701894,62.0,105.65118310918703,5,Lesion_Novel,Lesion,Novel
3019,299,1,DCA1,n2.52,2,17-09-18,2.533158312139383,41.0,66.79197830642457,5,Lesion_Novel,Lesion,Novel
3020,301,1,DCA3,n2.52,2,17-09-18,3.2221489351263557,116.0,190.31777795598728,5,Lesion_Novel,Lesion,Novel
3021,302,1,DDG,n2.52,2,17-09-18,1.0232672456169198,127.0,203.73608247819408,5,Lesion_Novel,Lesion,Novel
3022,303,1,DDG,n2.52,2,17-09-18,0.0,204.0,323.9123531279771,5,Lesion_Novel,Lesion,Novel
3023,304,1,DCA1,n2.52,2,17-09-18,6.333032515656069,210.0,355.98375393036923,5,Lesion_Novel,Lesion,Novel
3024,305,1,DCA3,n2.52,2,17-09-18,0.6764432792615642,210.0,335.7100752855791,5,Lesion_Novel,Lesion,Novel
3025,306,1,DDG,n2.52,2,17-09-18,0.15691751560959555,208.0,330.7826316259451,5,Lesion_Novel,Lesion,Novel
3026,307,1,DCA1,n2.52,2,17-09-18,2.542173293898621,114.0,185.73145996873933,5,Lesion_Novel,Lesion,Novel
3027,309,1,PSTC,n8.30,2,17-09-18,2.3586936968857724,183.0,297.58761473509594,5,Lesion_Novel,Lesion,Novel
3028,310,1,LENT,n8.30,2,17-09-18,1.5866765116088386,247.0,398.51107785779527,5,Lesion_Novel,Lesion,Novel
3029,311,1,LENT,n8.30,2,17-09-18,4.0870183498783135,265.0,438.6981727570126,5,Lesion_Novel,Lesion,Novel
3030,312,1,PRH,n6.30,2,17-09-18,9.654814572068597,126.0,221.44346849085244,5,Lesion_Novel,Lesion,Novel
3031,313,1,TE2,n6.30,2,17-09-18,1.790649407395299,114.0,184.31019378787778,5,Lesion_Novel,Lesion,Novel
3032,314,1,V2C,n6.30,2,17-09-18,2.1425432670918694,606.0,983.2773685245637,5,Lesion_Novel,Lesion,Novel
3033,318,1,DDG,n2.52,2,17-09-18,3.026926648096621,125.0,204.67094597824226,5,Lesion_Novel,Lesion,Novel
3034,319,1,DCA1,n2.52,2,17-09-18,4.804467748101942,109.0,181.80560792930976,5,Lesion_Novel,Lesion,Novel
3035,320,1,DCA3,n2.52,2,17-09-18,1.7051060512730454,143.0,230.99491662154875,5,Lesion_Novel,Lesion,Novel
3036,321,2,DPC,2.70,2,17-09-18,1.3854021385402504,346.0,557.0988146879599,6,Sham_Novel,Sham,Novel
3037,322,2,M2C,2.70,2,17-09-18,1.193972707632565,309.0,496.5607464390286,6,Sham_Novel,Sham,Novel
3038,323,2,IFC,2.70,2,17-09-18,0.49443487297290123,340.0,542.5364110949911,6,Sham_Novel,Sham,Novel
3039,324,2,PRL,2.70,2,17-09-18,0.3027319714496725,309.0,492.1217565452523,6,Sham_Novel,Sham,Novel
3040,325,2,ACC,2.70,2,17-09-18,3.0185686547980204,366.0,599.2248833477379,6,Sham_Novel,Sham,Novel
3041,326,2,M2C,2.70,2,17-09-18,2.0551316761013063,392.0,635.4797616922957,6,Sham_Novel,Sham,Novel
3042,327,2,DPC,2.70,2,17-09-18,0.0,323.0,512.8612257859638,6,Sham_Novel,Sham,Novel
3043,328,2,IFC,2.70,2,17-09-18,0.0,324.0,514.4490314385519,6,Sham_Novel,Sham,Novel
3044,329,2,PRL,2.70,2,17-09-18,0.5876883528864858,361.0,576.5863715341494,6,Sham_Novel,Sham,Novel
3045,330,2,ACC,2.70,2,17-09-18,0.24749090710203667,364.0,579.3952079980569,6,Sham_Novel,Sham,Novel
3046,331,2,DPC,2.70,2,17-09-18,1.6304318101019624,245.0,395.4600920206534,6,Sham_Novel,Sham,Novel
3047,332,2,ACC,2.70,2,17-09-18,0.18760084228950022,247.0,392.9251270371552,6,Sham_Novel,Sham,Novel
3048,333,2,IFC,2.70,2,17-09-18,1.9022616019908658,194.0,314.0075414912393,6,Sham_Novel,Sham,Novel
3049,334,2,PRL,2.70,2,17-09-18,0.3071075012989818,266.0,423.65738720435263,6,Sham_Novel,Sham,Novel
3050,335,2,PRL,2.70,2,17-09-18,0.7359094265321201,273.0,436.68454589400056,6,Sham_Novel,Sham,Novel
3051,337,2,DPC,2.70,2,17-09-18,0.37848333196597633,243.0,387.3026495517298,6,Sham_Novel,Sham,Novel
3052,338,2,IFC,2.70,2,17-09-18,0.8734651461700457,224.0,358.80248079306045,6,Sham_Novel,Sham,Novel
3053,339,2,PRL,2.70,2,17-09-18,0.7000847758908133,289.0,462.11100237329947,6,Sham_Novel,Sham,Novel
3054,340,2,PRL,2.70,2,17-09-18,0.2800339103563385,226.0,359.8517845085622,6,Sham_Novel,Sham,Novel
3055,341,2,DPC,2.70,2,17-09-18,0.0,278.0,441.4099714194982,6,Sham_Novel,Sham,Novel
3056,342,2,ACC,2.70,2,17-09-18,0.9046407963464511,303.0,485.497117726239,6,Sham_Novel,Sham,Novel
3057,343,2,IFC,2.70,2,17-09-18,1.8617879508846786,219.0,354.326241181947,6,Sham_Novel,Sham,Novel
3058,344,2,PRL,2.70,2,17-09-18,0.2488582601799422,268.0,426.593528125751,6,Sham_Novel,Sham,Novel
3059,345,2,PRL,2.70,2,17-09-18,0.0,277.0,439.82216576691013,6,Sham_Novel,Sham,Novel
3060,346,2,ACC,2.70,2,17-09-18,1.0465720458336882,229.0,367.4531564597212,6,Sham_Novel,Sham,Novel
3061,347,2,DPC,2.70,2,17-09-18,6.0267454262040205,193.0,326.09968904382185,6,Sham_Novel,Sham,Novel
3062,348,2,IFC,2.70,2,17-09-18,0.0,256.0,406.47824706255955,6,Sham_Novel,Sham,Novel
3063,349,2,PRL,2.70,2,17-09-18,0.4044630404463069,243.0,387.4036782748653,6,Sham_Novel,Sham,Novel
3064,350,2,PRL,2.70,2,17-09-18,2.1735444526485574,276.0,447.9712135764759,6,Sham_Novel,Sham,Novel
3065,351,2,PSTC,n7.30,2,17-09-18,1.0746856074440125,175.0,280.8846157418234,6,Sham_Novel,Sham,Novel
3066,357,2,V2C,n5.30,2,17-09-18,3.0407738265821864,324.0,530.5828560537672,6,Sham_Novel,Sham,Novel
3067,359,2,LENT,n7.30,2,17-09-18,2.468892717477448,184.0,299.5518539843017,6,Sham_Novel,Sham,Novel
3068,360,2,PRH,n5.30,2,17-09-18,8.392539721606878,121.0,209.72580549586317,6,Sham_Novel,Sham,Novel
3069,361,2,TE2,n5.30,2,17-09-18,0.0,116.0,184.1854557002223,6,Sham_Novel,Sham,Novel
3070,362,2,PSTC,n7.30,2,17-09-18,2.2245889999453317,152.0,246.8375808650498,6,Sham_Novel,Sham,Novel
3071,363,2,LENT,n7.30,2,17-09-18,4.393319124116129,234.0,388.619832109809,6,Sham_Novel,Sham,Novel
3072,364,2,LENT,n7.30,2,17-09-18,0.37231056042823996,188.0,299.62299072249795,6,Sham_Novel,Sham,Novel
3073,366,2,TE2,n6.30,2,17-09-18,3.2734432685208366,81.0,132.96478465234333,6,Sham_Novel,Sham,Novel
3074,367,2,PSTC,n7.30,2,17-09-18,2.2985963187503153,268.0,435.543297087023,6,Sham_Novel,Sham,Novel
3075,370,2,TE2,n5.30,2,17-09-18,2.056911901250781,133.0,215.61312379828593,6,Sham_Novel,Sham,Novel
3076,371,2,VSUB,n5.30,2,17-09-18,3.607077419531299,89.0,146.60277881124895,6,Sham_Novel,Sham,Novel
